sample_id,split,recalculated_score,risk_score,risk_percentile,diff
372665aeb3a6caaa9cdc,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
90765b28750423aee842,train,0.6077695247861009,0.60777,55.7,4.752138991204191e-07
846418f445d61bfd1a02,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
7a22d1a6091fc5be9862,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
745450e20bbcd6c8683e,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
b1f7f82de38fc9e4f214,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
4eaa5b1382e12e7736ac,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
f4d4d8069e5dbc064fe0,train,0.33665534538444536,0.336655,5.5,3.453844453771282e-07
ea302345be383b1f484a,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
8e85941c388d9e940a1a,train,0.4550905309779515,0.455091,13.6,4.69022048532608e-07
895abf3ab3c18b2e3beb,train,0.35865293075714966,0.358653,4.7,6.924285034237698e-08
bb931257b4151d489cf6,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
70d781692e1510e43eea,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
30c3693543a71b5721b9,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
5d3873013d6b2ed3bf46,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
2d9ee137af247c093958,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
e44b7c05fd3340ffaacc,train,0.28088077364857794,0.280881,5.8,2.263514220501861e-07
4db283414cc38c26d255,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
f867097a6ce3bc5bc8f3,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
673901db0a00da3d80df,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
217a539e3dea89412c5b,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
72e1479a3ed3099fc874,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
bcf0dd337cac9434f0ad,train,0.5081420403507867,0.508142,16.4,4.0350786711940145e-08
50e5ddc1904663273058,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
f4f2a2569426613cbbde,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
ca7ad66d32bb7ad1379c,validation,0.6054677136143556,0.605468,59.3,2.863856444212942e-07
b7b0ace17079d6ad09a5,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
72ddde705ffba3cf3c21,train,0.5356626400542556,0.535663,53.6,3.599457444325438e-07
570c7574645f299eed37,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
3348a46f3fa48983214f,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
e0ca2a49930640ae805d,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
8d0d31348a91b68756b1,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
c9dd221f35d146563f2f,train,0.6054677136143556,0.605468,53.4,2.863856444212942e-07
91b8c339ea1e20f1b537,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
dfca3e7ef603fc8c1aac,train,0.5103781220639381,0.510378,14.0,1.220639380683508e-07
663c2b9f5161a17b31f9,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
fcd797abd59885b9c029,train,0.49638640525813654,0.496386,11.5,4.052581365487917e-07
09e5dc5a7267987f5ad3,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
80225bb54e709d5b917f,train,0.5748173745362481,0.574817,17.5,3.7453624812666675e-07
b6964c7f20a25245e27a,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
efe9ec1d01e0d7dce52c,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
8703dafc7449ca4dc813,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
0ef46a3923e65c079856,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
cd50144c27da7826a439,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
08f4fbd6959b729ff749,train,0.2979685441072397,0.297969,7.8,4.5589276026491987e-07
7af31a2a92eb9272a7a4,train,0.3659406277629352,0.365941,6.4,3.722370648384654e-07
5e4e2fb0010bee00e338,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
098ee5bdc26d76742eb9,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
3dc9a06c1875436601e2,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
9f5f62e8dd6f110b2e57,train,0.6054677136143556,0.605468,52.7,2.863856444212942e-07
15f80bbe0b7acac375af,validation,0.45752875088479444,0.457529,8.5,2.491152055750234e-07
b6ee9114f79e0420d509,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
deb4d14bb099c4e3c324,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
241c480eaabb851f975d,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
403c3e34f3d64fce6674,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
a00f11ba61ad63dbba79,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
a1562e268ed0a7332aae,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
4e800fad74af153a3b94,train,0.5356626400542556,0.535663,53.6,3.599457444325438e-07
a839eea4c49e4149d03c,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
5c8b8bcb40af6b1f407b,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
b5f54a60cf368f7a7cdd,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
dc02be51b3329e3a6dad,train,0.32019070798815885,0.320191,4.9,2.9201184115201784e-07
4dacd94293f8f4f5abe3,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
7f1fe094172fcd3f4774,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
72229e0ac7edc105bd80,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
c1f752d2a9985aea02f9,train,0.509580462694945,0.50958,6.3,4.626949449137996e-07
b2b9dbe8b03763cba2ba,train,0.40233725418251615,0.402337,7.0,2.5418251614617304e-07
e9f5cb5effe02ca30fe3,train,0.25914379665163134,0.259144,4.3,2.0334836864366324e-07
87f53391727e249a83d6,train,0.6091197144408445,0.60912,55.5,2.855591555439574e-07
6007fa4dcc04df690372,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
67edf36412c8cd75deb7,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
33046754499e07ab6223,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
8ab7b6621ee7348d79b3,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
fd0abdebbbf76227972f,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
9c60b2ae2962d90269e7,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
9a918982e6be90bc399d,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
7f462eceb462448e2cf9,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
be3857b8f8c7f9f1b6a9,train,0.2832173384545909,0.283217,1.3,3.3845459090908747e-07
e64c0f256e0e989fdd6d,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
eeffca597a0cc66bd18d,train,0.5356626400542556,0.535663,56.9,3.599457444325438e-07
7b1a0e6e890bbf7235b7,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
5cafbdf40480e0b34f98,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
4edfed31da6f22652be2,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
e0d9151d0ac7386004b5,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
404358afaf13ac2c554f,train,0.596446752530444,0.596447,17.6,2.474695559584461e-07
75b24e09234430f0beca,train,0.6091197144408445,0.60912,55.5,2.855591555439574e-07
892ad1f65044ed2b0bd8,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
5b8ab5181c19fae7bb3f,train,0.5206403911546253,0.52064,11.8,3.91154625356549e-07
8db82c42c4fd08cb9cd5,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
298b996f3784f9569d81,validation,0.8872987210643817,0.887299,100.0,2.789356182697489e-07
19257b6df9c8bc4d63a2,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
c609cd119b806c2d3818,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
a25a75e88453a5fcc3c8,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
b070ca1ad58bdd590d2d,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
f83e70cd0887cad3390f,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
993cd637b3e0baca2544,train,0.25464461306302416,0.254645,3.9,3.869369758491281e-07
5f9562cd36b1653ace59,train,0.35232595109025194,0.352326,9.9,4.890974802940207e-08
570406b8327d11b2b5c8,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
c8558626c808684f2623,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
009cf1e511f2095d4a34,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
df641955d7c1b7746d6b,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
88f06b8ebb89497b8287,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
23f2938e1131dcfc5807,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
646a76231f58190efca0,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
5f63dbe666b7c8a73dd0,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
d1f219ccc53a9bc0d76e,train,0.35349217803815636,0.353492,6.5,1.7803815638428588e-07
7ff1b40c6fc514c8cc40,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
ff1ea6d049031ecca019,validation,0.7856974522321879,0.785697,95.3,4.522321879196767e-07
1c21c865a5206fcdef7a,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
e1481925560dc77a495e,train,0.48089327059411624,0.480893,7.2,2.70594116225098e-07
7d6d246cd66190b1c809,train,0.6077695247861009,0.60777,55.7,4.752138991204191e-07
724018ac76a45a8f050f,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
4194c5e7f5035c3e2018,train,0.33459023961923406,0.33459,6.0,2.39619234065902e-07
e5991afa7ddd6207d267,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
782a66807c886077e4dd,train,0.582103877722275,0.582104,13.6,1.2227772494544098e-07
e8f463b0bd249ce0fbe8,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
c84d34c40f9ee2597588,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
4a8f2bd4065d99a2c5c7,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
f405c11b82fd7db9518e,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
ba4e56cc35a529af347b,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
4159266bbe376b397133,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
360b7130a9a927db022a,train,0.6077695247861009,0.60777,57.4,4.752138991204191e-07
579cb6e53485a2b8dd35,train,0.6054677136143556,0.605468,52.7,2.863856444212942e-07
f4f7bcca5c75b8bc8765,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
394ba1a35071f10922f6,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
c95993706155717447d1,train,0.5625174582090414,0.562517,10.4,4.582090413762785e-07
1c13213aae82c440c713,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
6c6383c5dfd23c076bff,train,0.6091197144408445,0.60912,55.5,2.855591555439574e-07
2abff9c5eef4223dc623,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
140572054014d8f5878c,train,0.5945764595674587,0.594576,14.0,4.595674587548615e-07
726d0cbf009f6b4f6bee,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
839ead39b9dd9c617e39,train,0.2693289273833804,0.269329,4.8,7.261661960633603e-08
9065469f16e287b8e636,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
5ce50b126b560a6617ee,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
d0f1ea8e1b7eff82ce27,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
eff79664584c1ccbe5ad,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
0493d665f8eb80ae2a6d,train,0.6077695247861009,0.60777,53.1,4.752138991204191e-07
5f78ddfd6f2c1481cf53,train,0.6077695247861009,0.60777,55.7,4.752138991204191e-07
601944869df2237e593b,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
65c1aa127edb65aef028,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
699e87ca57fb5d17afa5,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
3e292445729afbab41c9,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
21b1931aaf60f8ebc251,train,0.5356626400542556,0.535663,53.6,3.599457444325438e-07
619eb5f87e8a40570067,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
c3c4c135782c64967689,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
5e7aa67b2f8d7dd1e770,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
ed05b4bfd7fb9b0def4c,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
90f39f1097ee2ac1dc9b,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
fcd7969740ba47078c4d,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
6949daf1f7a5c47e28d9,train,0.4152703915868078,0.41527,6.2,3.91586807813038e-07
2a1a994d280123bae8e4,train,0.3471024408211902,0.347102,8.3,4.408211901618664e-07
6170674988eb64243d0f,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
4cebe37ccd1694fff81f,train,0.6077695247861009,0.60777,55.7,4.752138991204191e-07
cd72ab109753817ca7b0,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
6cdc2c65f0c9d2fa1ede,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
086719aaa2dc5aebf908,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
53c1bc3db848838bbbe6,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
93f86044bd61839835e9,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
8e804dea2efac519a55c,train,0.6077695247861009,0.60777,57.4,4.752138991204191e-07
fd802a968cf22b9d7213,train,0.6054677136143556,0.605468,53.4,2.863856444212942e-07
d0d75b26228646edddcd,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
c994b124147c486d57de,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
ea58b02ff69007d508af,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
069da8011815901c7cb9,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
fbe72671da6ed2cee9d5,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
99e4f24f6e7136428eb1,train,0.6091197144408445,0.60912,55.5,2.855591555439574e-07
1e781d6af0a47d5d344a,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
4807bdd94845db70006f,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
c79dc6ac7a381eb9e40c,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
0ffa715e6c38ff856f06,train,0.6077695247861009,0.60777,53.1,4.752138991204191e-07
22040fdb96754b9322a6,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
959f3eed21f1223af174,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
724c6ab37915e4e59b56,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
dad4cc9b8d24995f173b,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
6b7631afe68a9fa7e39e,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
a4392a666cd7a4c5cfab,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
0b9507e1d0e6097c385d,validation,0.6054677136143556,0.605468,59.3,2.863856444212942e-07
ee9a846fb520597f00ad,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
66b714528591e36314d8,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
cf008181dd6aabe79fc8,train,0.6720751075092094,0.672075,95.4,1.0750920942381725e-07
5b594fa3cbcb0ebeb2b3,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
46b63c4a2126a67afea9,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
8a33ae23004acec00270,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
d87ca5944a9cd92a679c,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
4af7ce8b61584710198f,train,0.6077695247861009,0.60777,53.1,4.752138991204191e-07
d4c13f37057106c10b22,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
efe51b2a0a278ec4c58c,validation,0.4502924212134793,0.450292,8.5,4.212134792624944e-07
a348fdcabc6e4fef343f,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
02edeacf97c57c3d534f,train,0.6054677136143556,0.605468,52.7,2.863856444212942e-07
e9efcfc5ec00d2c9f3f3,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
9a7f2f1eef67f06a12bb,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
2224791fd2ad10eb5fd0,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
85c9d33e5ec1f2b621b4,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
128b229066eff0fac512,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
4ab4c7744f1ef787c799,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
12e785799d3a24873440,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
4fb853e047f7a16cf768,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
76fa13c581f1a9176da2,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
d01c72cae75516c1f0f6,train,0.22053071311214195,0.220531,1.7,2.868878580530865e-07
d15f800a3da12632ebe5,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
68a21b8b26e9fe837ea8,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
f7522729fb209ddd9707,validation,0.33571504762070553,0.335715,7.8,4.762070554553688e-08
7c262e084222e6ff61b3,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
88e025a08a0ac746a373,validation,0.6054677136143556,0.605468,59.3,2.863856444212942e-07
507aca37c0a6f6c0ceec,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
f2ad294b9e53cda86066,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
c7af2bc992176c43aaea,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
4e8a0bf8f048d2064a10,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
a3a3da233a0a9b42d04b,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
3ef1ceb0212f43e09f10,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
d173591bdc2218c37239,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
642df5f7cd1b1e8b6aef,train,0.4746809899750862,0.474681,10.3,1.002491384349824e-08
2c095371378a783a6d99,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
fedf6389d3680bc48368,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
0f1ecf2a16aeba5e0894,train,0.5183753793183333,0.518375,17.6,3.7931833329896136e-07
96d04052e80420a3aaaa,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
d9c703f7c4f5879f1925,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
3092f7628a044399219b,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
79beae97bb5c5bbf8e8b,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
0bdc49cfa370601bdcf5,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
1175d8a91408d7f32d90,train,0.6091197144408445,0.60912,55.5,2.855591555439574e-07
4ed5569b6b06a19aa5cc,validation,0.31348435600881086,0.313484,5.9,3.5600881087560765e-07
0395ab7b039749456491,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
003710e3da17960762e7,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
bdc3ca368801e80b5894,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
8c48f67e9f9189791366,train,0.6077695247861009,0.60777,57.4,4.752138991204191e-07
4d62712d8a5043b4777f,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
c510af5e741568fbfd60,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
9422890c5b2ff8fe2132,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
71ba3e62d4195d1c0fe7,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
22709c92c3e0059a02f4,train,0.5873094597253504,0.587309,22.0,4.597253504545762e-07
0c880aac7da4c8600648,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
fb1424bed1c8c4a22f01,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
30d95d31cc51b0e8c8e0,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
12ad9b02bc8a7f8d679e,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
7a0b55513fb532405585,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
dadfffb0d313c0d6c499,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
c4f659f505f82cb2bee6,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
9c6b2c9b574390988a4d,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
6dfeb3125296f2acda34,train,0.814456526298018,0.814457,96.3,4.7370198197338453e-07
265c140ab599ab10308c,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
3ee3beed4894eaae1502,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
80aa20cb119f601e752e,train,0.8401968401670626,0.840197,99.5,1.5983293732979575e-07
43541172311d6dfb0b6a,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
f3fdee9c7f391fe2625f,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
5f9f9257a0817997a3d3,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
fb4a5aa7cbacf0bb25c9,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
06a624ad7f50afd020f7,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
ebae842e1aa6c36937fc,train,0.23053614500832537,0.230536,4.3,1.4500832537511776e-07
c6c3051114f130401bb0,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
58b1f777715d2290530e,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
ab215cb22739ae3cdc02,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
dfe556754cf5ace06587,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
bb03b6e7b50066b205a9,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
c117ab18a67ac8bdaee5,train,0.6054677136143556,0.605468,52.7,2.863856444212942e-07
baed078af695fbedcb39,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
116e4e63da8772d8522e,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
04058ad3724f5833d103,validation,0.6054677136143556,0.605468,59.3,2.863856444212942e-07
89e72a81a831ea356238,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
ec5ce3cb8f5d4002c82a,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
3bdc8cef75461b68f84b,train,0.4945293843715509,0.494529,11.1,3.84371550921081e-07
e3f972f7070fbf846183,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
1d68ec4f6d5bbaf3d0a1,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
99de344b198888ef11f1,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
edb36e7deef12b40dada,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
90d3509ebbfb5b6d82d9,train,0.6077695247861009,0.60777,57.4,4.752138991204191e-07
d4469158b3900a075980,train,0.24631139996247844,0.246311,1.9,3.9996247844231725e-07
64bc5f51b87b4b8445bf,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
8bc4c6d7df48532fd2df,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
5adf1938f2411a54921d,train,0.8053662643660016,0.805366,96.6,2.643660015344551e-07
4fc3e7304650a8d02477,train,0.6077695247861009,0.60777,53.1,4.752138991204191e-07
c422a620a4a7c562021a,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
66e1bb0345c631d38aa6,train,0.6091197144408445,0.60912,55.5,2.855591555439574e-07
95d818100e3b70311de7,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
02eaaf16727ce76304fc,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
b60e140aa84fb389605f,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
a9814c12c0db75b54131,validation,0.49803595676012996,0.498036,11.8,4.323987001786378e-08
de9464be14ce9742bbe1,train,0.5106039025722294,0.510604,16.5,9.742777051791052e-08
ddace2306786f3787321,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
8f80bd8ec4833af1e053,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
f241133f475dbdfaff79,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
099fb6ebce219a27a9c0,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
9608bf49b933bbecb536,train,0.1287039002722401,0.128704,0.6,9.972775991129446e-08
eb854c9ecd19b6cc8ea7,train,0.11675156878212709,0.116752,1.0,4.3121787290933966e-07
21c0e84269917b9e4537,validation,0.15868063184730094,0.158681,1.0,3.681526990484407e-07
73b532785936982be3ca,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
066cb1817af48ad24b6a,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
1198161d8040a14e072f,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
0909d7f9c375fb55719b,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
536deffa51215b2d68d4,validation,0.6054677136143556,0.605468,59.3,2.863856444212942e-07
a8684cd2afcf0719b2a2,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
d20600ac3fadbb96a0cd,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
169163e16806faf5587e,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
7d5bc459f151f232cb64,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
2270ae754c25d5350661,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
865f1211cd506e839088,train,0.3649953697784688,0.364995,7.1,3.697784687894945e-07
510d472d6bdb4343a74f,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
af5ea939f26fa4d34871,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
bf948286ca59e78da9ff,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
465536e9816931582d84,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
0927011cca487053571b,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
71900280cf48846692d9,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
89c4880f208584448106,train,0.7341518755029963,0.734152,99.1,1.244970037062032e-07
93f6352af7c0bb4ff1db,train,0.6054677136143556,0.605468,53.4,2.863856444212942e-07
572ed392174727592914,validation,0.8158764180514446,0.815876,97.1,4.1805144457285337e-07
7ecee70219338de42fc7,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
e683bff844abd6fd2408,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
